 9510000001519 At_O2       7659.359 0.000 2.079e-01  1.000  9510000000000   1   1.00
 9510000001521 At_O2       7655.169 0.000 3.324e-01  1.000  9510000000000   1   1.00
 9510000001522 At_O2       7654.078 0.000 3.108e-01  1.000  9510000000000   1   1.00
 9510000001524 At_O2       7650.122 0.000 4.679e-01  1.000  9510000000000   1   1.00
 9510000001525 At_O2       7649.022 0.000 4.332e-01  1.000  9510000000000   1   1.00
 9510000001528 At_O2       7645.298 0.000 6.131e-01  1.000  9510000000000   1   1.00
 9510000001529 At_O2       7644.187 0.000 5.605e-01  1.000  9510000000000   1   1.00
 9510000001531 At_O2       7640.696 0.000 7.445e-01  1.000  9510000000000   1   1.00
 9510000001532 At_O2       7639.574 0.000 6.690e-01  1.000  9510000000000   1   1.00
 9510000001535 At_O2       7636.315 0.000 8.312e-01  1.000  9510000000000   1   1.00
 9510000001536 At_O2       7635.180 0.000 7.287e-01  1.000  9510000000000   1   1.00
 9510000001538 At_O2       7632.154 0.000 8.426e-01  1.000  9510000000000   1   1.00
 9510000001539 At_O2       7631.004 0.000 7.110e-01  1.000  9510000000000   1   1.00
 9510000001541 At_O2       7628.212 0.000 7.573e-01  1.000  9510000000000   1   1.00
 9510000001544 At_O2       7627.041 0.000 5.974e-01  1.000  9510000000000   1   1.00
 9510000001545 At_O2       7624.489 0.000 5.721e-01  1.000  9510000000000   1   1.00
 9510000001547 At_O2       7623.277 0.000 3.888e-01  1.000  9510000000000   1   1.00
 9510000001548 At_O2       7620.985 0.000 3.066e-01  1.000  9510000000000   1   1.00
 9510000001550 At_O2       7616.139 0.000 1.531e-01  1.000  9510000000000   1   1.00
 9510000001551 At_O2       7615.050 0.000 3.566e-01  1.000  9510000000000   1   1.00
 9510000001553 At_O2       7613.181 0.000 4.282e-01  1.000  9510000000000   1   1.00
 9510000001554 At_O2       7612.051 0.000 6.209e-01  1.000  9510000000000   1   1.00
 9510000001556 At_O2       7610.442 0.000 6.289e-01  1.000  9510000000000   1   1.00
 9510000001557 At_O2       7609.291 0.000 8.013e-01  1.000  9510000000000   1   1.00
 9510000001559 At_O2       7607.923 0.000 7.338e-01  1.000  9510000000000   1   1.00
 9510000001561 At_O2       7606.756 0.000 8.797e-01  1.000  9510000000000   1   1.00
 9510000001562 At_O2       7605.623 0.000 7.437e-01  1.000  9510000000000   1   1.00
 9510000001564 At_O2       7604.443 0.000 8.603e-01  1.000  9510000000000   1   1.00
 9510000001566 At_O2       7603.544 0.000 6.776e-01  1.000  9510000000000   1   1.00
 9510000001569 At_O2       7602.352 0.000 7.658e-01  1.000  9510000000000   1   1.00
 9510000001571 At_O2       7601.686 0.000 5.646e-01  1.000  9510000000000   1   1.00
 9510000001574 At_O2       7600.483 0.000 6.277e-01  1.000  9510000000000   1   1.00
 9510000001576 At_O2       7600.050 0.000 4.344e-01  1.000  9510000000000   1   1.00
 9510000001579 At_O2       7598.836 0.000 4.772e-01  1.000  9510000000000   1   1.00
 9510000001580 At_O2       7598.638 0.000 3.105e-01  1.000  9510000000000   1   1.00
 9510000001582 At_O2       7598.352 0.000 1.174e-04  1.000  9510000000000   1   1.00
 9510000001584 At_O2       7597.451 0.000 2.071e-01  1.000  9510000000000   1   1.00
 9510000001585 At_O2       7597.414 0.000 3.379e-01  1.000  9510000000000   1   1.00
 9510000001586 At_O2       7597.182 0.000 3.232e-04  1.000  9510000000000   1   1.00
 9510000001587 At_O2       7597.014 0.000 1.227e-04  1.000  9510000000000   1   1.00
 9510000001588 At_O2       7596.490 0.000 1.292e-01  1.000  9510000000000   1   1.00
 9510000001590 At_O2       7596.260 0.000 8.404e-04  1.000  9510000000000   1   1.00
 9510000001591 At_O2       7596.216 0.000 2.237e-01  1.000  9510000000000   1   1.00
 9510000001592 At_O2       7595.855 0.000 3.384e-04  1.000  9510000000000   1   1.00
 9510000001593 At_O2       7595.757 0.000 7.559e-02  1.000  9510000000000   1   1.00
 9510000001594 At_O2       7595.581 0.000 2.063e-03  1.000  9510000000000   1   1.00
 9510000001596 At_O2       7595.254 0.000 4.153e-02  1.000  9510000000000   1   1.00
 9510000001597 At_O2       7595.245 0.000 1.387e-01  1.000  9510000000000   1   1.00
 9510000001598 At_O2       7595.144 0.000 4.777e-03  1.000  9510000000000   1   1.00
 9510000001599 At_O2       7594.983 0.000 2.145e-02  1.000  9510000000000   1   1.00
 9510000001600 At_O2       7594.945 0.000 1.043e-02  1.000  9510000000000   1   1.00
 9510000001601 At_O2       7594.942 0.000 8.818e-04  1.000  9510000000000   1   1.00
 9510000001603 At_O2       7594.502 0.000 8.075e-02  1.000  9510000000000   1   1.00
 9510000001605 At_O2       7594.274 0.000 2.169e-03  1.000  9510000000000   1   1.00
 9510000001607 At_O2       7593.988 0.000 4.417e-02  1.000  9510000000000   1   1.00
 9510000001610 At_O2       7593.847 0.000 5.035e-03  1.000  9510000000000   1   1.00
 9510000001611 At_O2       7593.707 0.000 2.274e-02  1.000  9510000000000   1   1.00
 9510000001612 At_O2       7593.659 0.000 1.102e-02  1.000  9510000000000   1   1.00
 9510000001636 At_O2       6960.652 0.000 1.446e-04  1.000  9510000000000   1   1.00
 9510000001637 At_O2       6959.820 0.000 1.402e-04  1.000  9510000000000   1   1.00
 9510000001638 At_O2       6953.910 0.000 3.358e-04  1.000  9510000000000   1   1.00
 9510000001639 At_O2       6953.070 0.000 3.248e-04  1.000  9510000000000   1   1.00
 9510000001640 At_O2       6947.435 0.000 7.351e-04  1.000  9510000000000   1   1.00
 9510000001641 At_O2       6946.589 0.000 7.092e-04  1.000  9510000000000   1   1.00
 9510000001642 At_O2       6941.226 0.000 1.517e-03  1.000  9510000000000   1   1.00
 9510000001643 At_O2       6940.373 0.000 1.458e-03  1.000  9510000000000   1   1.00
 9510000001644 At_O2       6935.281 0.000 2.946e-03  1.000  9510000000000   1   1.00
 9510000001645 At_O2       6934.421 0.000 2.822e-03  1.000  9510000000000   1   1.00
 9510000001646 At_O2       6929.596 0.000 5.383e-03  1.000  9510000000000   1   1.00
 9510000001647 At_O2       6928.729 0.000 5.135e-03  1.000  9510000000000   1   1.00
 9510000001648 At_O2       6924.170 0.000 9.243e-03  1.000  9510000000000   1   1.00
 9510000001649 At_O2       6923.296 0.000 8.771e-03  1.000  9510000000000   1   1.00
 9510000001650 At_O2       6919.001 0.000 1.489e-02  1.000  9510000000000   1   1.00
 9510000001651 At_O2       6918.120 0.000 1.404e-02  1.000  9510000000000   1   1.00
 9510000001652 At_O2       6914.088 0.000 2.246e-02  1.000  9510000000000   1   1.00
 9510000001653 At_O2       6913.199 0.000 2.102e-02  1.000  9510000000000   1   1.00
 9510000001654 At_O2       6909.429 0.000 3.166e-02  1.000  9510000000000   1   1.00
 9510000001655 At_O2       6908.531 0.000 2.934e-02  1.000  9510000000000   1   1.00
 9510000001656 At_O2       6905.022 0.000 4.156e-02  1.000  9510000000000   1   1.00
 9510000001657 At_O2       6904.116 0.000 3.802e-02  1.000  9510000000000   1   1.00
 9510000001658 At_O2       6900.867 0.000 5.053e-02  1.000  9510000000000   1   1.00
 9510000001659 At_O2       6899.952 0.000 4.544e-02  1.000  9510000000000   1   1.00
 9510000001660 At_O2       6896.962 0.000 5.649e-02  1.000  9510000000000   1   1.00
 9510000001661 At_O2       6896.036 0.000 4.956e-02  1.000  9510000000000   1   1.00
 9510000001662 At_O2       6893.306 0.000 5.734e-02  1.000  9510000000000   1   1.00
 9510000001663 At_O2       6892.369 0.000 4.841e-02  1.000  9510000000000   1   1.00
 9510000001664 At_O2       6889.900 0.000 5.159e-02  1.000  9510000000000   1   1.00
 9510000001665 At_O2       6888.945 0.000 4.072e-02  1.000  9510000000000   1   1.00
 9510000001666 At_O2       6886.741 0.000 3.902e-02  1.000  9510000000000   1   1.00
 9510000001667 At_O2       6885.752 0.000 2.653e-02  1.000  9510000000000   1   1.00
 9510000001670 At_O2       6883.830 0.000 2.093e-02  1.000  9510000000000   1   1.00
 9510000001673 At_O2       6879.928 0.000 1.047e-02  1.000  9510000000000   1   1.00
 9510000001675 At_O2       6879.039 0.000 2.440e-02  1.000  9510000000000   1   1.00
 9510000001677 At_O2       6877.635 0.000 2.931e-02  1.000  9510000000000   1   1.00
 9510000001679 At_O2       6876.713 0.000 4.252e-02  1.000  9510000000000   1   1.00
 9510000001681 At_O2       6875.590 0.000 4.308e-02  1.000  9510000000000   1   1.00
 9510000001683 At_O2       6874.650 0.000 5.492e-02  1.000  9510000000000   1   1.00
 9510000001685 At_O2       6873.793 0.000 5.031e-02  1.000  9510000000000   1   1.00
 9510000001686 At_O2       6873.384 0.000 1.421e-04  1.000  9510000000000   1   1.00
 9510000001687 At_O2       6872.841 0.000 6.033e-02  1.000  9510000000000   1   1.00
 9510000001688 At_O2       6872.314 0.000 1.494e-04  1.000  9510000000000   1   1.00
 9510000001689 At_O2       6872.244 0.000 5.102e-02  1.000  9510000000000   1   1.00
 9510000001690 At_O2       6871.865 0.000 3.292e-04  1.000  9510000000000   1   1.00
 9510000001691 At_O2       6871.281 0.000 5.905e-02  1.000  9510000000000   1   1.00
 9510000001692 At_O2       6870.944 0.000 4.652e-02  1.000  9510000000000   1   1.00
 9510000001693 At_O2       6870.804 0.000 3.468e-04  1.000  9510000000000   1   1.00
 9510000001694 At_O2       6870.611 0.000 7.185e-04  1.000  9510000000000   1   1.00
 9510000001695 At_O2       6869.971 0.000 5.259e-02  1.000  9510000000000   1   1.00
 9510000001696 At_O2       6869.894 0.000 3.879e-02  1.000  9510000000000   1   1.00
 9510000001697 At_O2       6869.620 0.000 1.478e-03  1.000  9510000000000   1   1.00
 9510000001698 At_O2       6869.559 0.000 7.592e-04  1.000  9510000000000   1   1.00
 9510000001699 At_O2       6869.093 0.000 2.986e-02  1.000  9510000000000   1   1.00
 9510000001700 At_O2       6868.911 0.000 4.314e-02  1.000  9510000000000   1   1.00
 9510000001701 At_O2       6868.891 0.000 2.860e-03  1.000  9510000000000   1   1.00
 9510000001702 At_O2       6868.577 0.000 1.566e-03  1.000  9510000000000   1   1.00
 9510000001703 At_O2       6868.545 0.000 2.136e-02  1.000  9510000000000   1   1.00
 9510000001704 At_O2       6868.420 0.000 5.205e-03  1.000  9510000000000   1   1.00
 9510000001705 At_O2       6868.249 0.000 1.425e-02  1.000  9510000000000   1   1.00
 9510000001706 At_O2       6868.207 0.000 8.894e-03  1.000  9510000000000   1   1.00
 9510000001707 At_O2       6868.102 0.000 3.281e-02  1.000  9510000000000   1   1.00
 9510000001708 At_O2       6867.856 0.000 3.042e-03  1.000  9510000000000   1   1.00
 9510000001709 At_O2       6867.544 0.000 2.324e-02  1.000  9510000000000   1   1.00
 9510000001710 At_O2       6867.394 0.000 5.560e-03  1.000  9510000000000   1   1.00
 9510000001711 At_O2       6867.239 0.000 1.539e-02  1.000  9510000000000   1   1.00
 9510000001712 At_O2       6867.189 0.000 9.550e-03  1.000  9510000000000   1   1.00
 9510000001725 At_O2       6335.069 0.000 1.082e-04  1.000  9510000000000   1   1.00
 9510000001726 At_O2       6334.352 0.000 1.037e-04  1.000  9510000000000   1   1.00
 9510000001727 At_O2       6329.631 0.000 1.978e-04  1.000  9510000000000   1   1.00
 9510000001728 At_O2       6328.908 0.000 1.887e-04  1.000  9510000000000   1   1.00
 9510000001729 At_O2       6324.471 0.000 3.396e-04  1.000  9510000000000   1   1.00
 9510000001730 At_O2       6323.741 0.000 3.222e-04  1.000  9510000000000   1   1.00
 9510000001731 At_O2       6319.585 0.000 5.469e-04  1.000  9510000000000   1   1.00
 9510000001732 At_O2       6318.850 0.000 5.158e-04  1.000  9510000000000   1   1.00
 9510000001733 At_O2       6314.973 0.000 8.253e-04  1.000  9510000000000   1   1.00
 9510000001734 At_O2       6314.231 0.000 7.722e-04  1.000  9510000000000   1   1.00
 9510000001735 At_O2       6310.632 0.000 1.163e-03  1.000  9510000000000   1   1.00
 9510000001736 At_O2       6309.884 0.000 1.078e-03  1.000  9510000000000   1   1.00
 9510000001737 At_O2       6306.562 0.000 1.527e-03  1.000  9510000000000   1   1.00
 9510000001738 At_O2       6305.806 0.000 1.397e-03  1.000  9510000000000   1   1.00
 9510000001739 At_O2       6302.760 0.000 1.856e-03  1.000  9510000000000   1   1.00
 9510000001740 At_O2       6301.996 0.000 1.669e-03  1.000  9510000000000   1   1.00
 9510000001741 At_O2       6299.226 0.000 2.076e-03  1.000  9510000000000   1   1.00
 9510000001742 At_O2       6298.454 0.000 1.821e-03  1.000  9510000000000   1   1.00
 9510000001743 At_O2       6295.958 0.000 2.106e-03  1.000  9510000000000   1   1.00
 9510000001744 At_O2       6295.176 0.000 1.779e-03  1.000  9510000000000   1   1.00
 9510000001746 At_O2       6292.956 0.000 1.895e-03  1.000  9510000000000   1   1.00
