 11 17  1.1400  0.9930  0.9950  1.0300  0.9280  0.7300  0.6500  0.6290  0.5620
 11 18  0.7580  0.9620  1.2800  1.2700  1.1200  0.8730  0.7810  0.7530  0.6730
 11 19  1.2000  1.3000  1.2200  1.1400  1.1000  1.0600  1.0700  1.1200  1.1300
 11 20  2.7300  2.9100  2.9400  2.9400  2.8800  2.7900  2.7800  2.8000  2.6700
 11 21  0.7180  0.7900  0.8740  0.9040  0.8500  0.7220  0.6620  0.6300  0.5380
 12 13  4.9400  5.3400  5.5400  5.8200  5.7500  5.3700  4.9400  4.3700  3.5600
 12 14  0.8630  1.0300  0.9810  0.8370  0.7330  0.5950  0.4930  0.4080  0.3120
 12 15  1.0800  1.0900  1.2400  1.4400  1.3300  1.0400  0.8540  0.7390  0.5960
 12 16  2.5700  2.6300  1.9900  1.4000  1.1400  0.8320  0.7040  0.6580  0.5900
 12 17  2.9300  2.5700  2.3300  2.2200  2.0000  1.6100  1.4500  1.4400  1.3700
 12 18  1.7500  2.3200  3.2300  3.2200  2.8000  2.1200  1.8600  1.7400  1.5000
 12 19  0.7190  0.9400  0.9000  0.7860  0.7070  0.5760  0.5380  0.7100  0.9140
 12 20  2.0500  2.1100  1.8500  1.6800  1.5800  1.4300  1.3700  1.3600  1.2500
 12 21  3.9400  4.4300  4.6800  4.8000  4.7300  4.5400  4.4800  4.4400  4.1100
 13 14  0.8840  1.0600  0.9610  0.9210  0.9400  0.8150  0.6500  0.5430  0.4550
 13 15  1.6900  1.6900  1.6000  1.9700  2.2500  2.2600  2.1000  2.0400  1.8900
 13 16  1.4000  1.5200  1.6300  1.5100  1.3800  1.2500  1.2400  1.3300  1.3100
 13 17  2.4300  2.6800  2.6700  2.2500  2.0200  1.8000  1.7900  2.1200  2.3800
 13 18  2.6400  2.8900  2.7900  2.4300  2.2800  2.1400  2.1300  2.1500  1.8900
 13 19  1.4300  1.3700  1.1800  0.9440  0.8530  0.7490  0.8590  1.9700  3.3900
 13 20  2.0200  2.1300  1.8300  1.4700  1.3500  1.2100  1.1600  1.1900  1.1100
 13 21  2.0200  2.1600  1.9900  1.8900  1.8700  1.7500  1.6900  1.7800  1.7300
 14 15  0.7380  0.9050  0.9630  0.8350  0.7170  0.5290  0.4070  0.3370  0.2730
 14 16  0.2790  0.3650  0.4510  0.4090  0.3660  0.2950  0.2540  0.2400  0.2180
 14 17  0.8810  0.9710  0.8310  0.6050  0.5160  0.4070  0.3540  0.3580  0.3610
 14 18  0.5630  0.6210  0.5490  0.5360  0.5180  0.4480  0.4030  0.3780  0.3310
 14 19  0.1720  0.1740  0.2170  0.2900  0.2910  0.2450  0.2210  0.3050  0.4170
 14 20  0.1910  0.2610  0.3360  0.3740  0.3570  0.3060  0.2680  0.2380  0.1900
 14 21  0.4360  0.5420  0.5610  0.5460  0.5030  0.4230  0.3690  0.3330  0.2760
 15 16  3.8000  3.8200  3.5600  3.2200  3.0300  2.8100  2.6600  2.4900  2.0800
 15 17  2.4100  2.3800  2.4500  2.3800  2.2800  2.1600  2.1500  2.2200  2.0900
 15 18  2.4300  2.7900  2.8800  2.7800  2.6600  2.5000  2.4600  2.4400  2.1400
 15 19  1.0800  1.0600  0.9390  0.8530  0.8240  0.8230  0.9120  1.2600  1.6200
 15 20  1.4000  1.5200  1.4300  1.3400  1.3000  1.3100  1.4000  1.5100  1.4900
 15 21  1.2400  1.5000  1.6200  1.6600  1.6600  1.6900  1.8100  1.9500  1.9000
 16 17  5.4000  5.5200  5.3300  4.9100  4.6700  4.4800  4.5900  4.8100  4.5400
 16 18  1.0600  1.1800  1.1700  1.0600  0.9870  0.9340  1.0100  1.1200  1.0400
 16 19  2.2400  2.4600  2.3200  2.1700  2.1100  2.1100  2.2300  2.6700  3.0200
 16 20  3.5700  3.8300  3.8400  3.8000  3.7400  3.6800  3.6900  3.6600  3.2900
 16 21  1.0900  1.3200  1.4800  1.5400  1.5200  1.5100  1.5900  1.7000  1.6500
 17 18  5.6200  6.1500  6.2200  6.0300  5.8600  5.6900  5.8000  5.9000  5.3600
 17 19  1.6300  1.8600  1.8100  1.6900  1.6300  1.6100  1.7900  2.8100  3.9700
 17 20  2.3800  2.5800  2.4100  2.3000  2.2500  2.2800  2.4200  2.5700  2.4400
 17 21  4.8200  5.4800  5.7200  5.7900  5.7300  5.6400  5.6600  5.6800  5.2000
 18 19  0.6860  0.7570  0.6970  0.6270  0.6000  0.5910  0.6400  0.8060  0.9280
 18 20  2.3200  2.6600  2.5700  2.4300  2.3600  2.3400  2.4200  2.4700  2.2500
 18 21  4.9700  5.6100  5.8700  5.9900  5.9800  6.0500  6.2600  6.3500  5.7700
 19 20  2.5000  2.7700  2.7800  2.6400  2.5600  2.5100  2.5900  2.8100  2.8400
 19 21  0.5200  0.5980  0.6710  0.6900  0.7090  0.8230  1.0400  1.5900  2.1000
 20 21  3.0300  3.3800  3.4200  3.2600  3.2100  3.2700  3.4500  3.5700  3.2500
*** Sc II       'Effective collision strengths Omega'
*** ATOM        'scandium'
*** SPECTRUM 2
*** N_LEVELS 21
*** T_UNIT	'K' 
*** SOURCE1	'Grieve, M.F.R. & Ramsbottom, C.A. 2012, MNRAS 424, 2461' 
*** NOTE1 	'Effective Collision Strengths Omega' 
*** GSCONFIG d2
